artist,album,date,week_num,meta_score,user_score
Moby,All Visible Objects,"May 15, 2020",20,62,67
Lil Wayne,Funeral,"January 31, 2020",5,62,62
DaBaby,Blame It on Baby,"April 17, 2020",16,62,45
Morrissey,I Am Not a Dog on a Chain,"March 20, 2020",12,62,83
The Smashing Pumpkins,Cyr,"November 27, 2020",48,61,69
James Taylor,American Standard,"February 28, 2020",9,60,85
John Legend,Bigger Love,"June 19, 2020",25,59,71
Beach Slang,The Deadbeat Bang of Heartbreak City,"January 10, 2020",2,59,45
Katy Perry,Smile,"August 28, 2020",35,58,83
Justin Bieber,Changes,"February 14, 2020",7,57,51
Diplo,Chapter 1: Snake Oil,"May 29, 2020",22,46,33
