artist,album,date,week_num,meta_score,user_score
Blood Ceremony,The Eldritch Dark,"May 28, 2013",22,80,0
NAILS,Abandon All Life,"March 19, 2013",12,80,77
White Denim,Corsicana Lemonade,"October 29, 2013",44,80,80
Autechre,Exai,"March 5, 2013",10,80,81
Oozing Wound,Retrash,"October 15, 2013",42,80,0
Villagers,{Awayland},"April 9, 2013",15,80,84
The Julie Ruin,Run Fast,"September 3, 2013",36,80,0
Manic Street Preachers,Rewind the Film,"September 16, 2013",38,80,82
Steve Mason,Monkey Minds in the Devil's Time,"April 9, 2013",15,80,85
Anna Calvi,One Breath,"October 8, 2013",41,80,80
Lindi Ortega,Tin Star,"October 8, 2013",41,80,0
Sam Amidon,Bright Sunny South,"May 14, 2013",20,80,0
Date Palms,The  Dusted Sessions,"June 11, 2013",24,80,0
Rocketnumbernine,MeYouWeYou,"July 29, 2013",31,80,0
Jake Bugg,Jake Bugg,"April 9, 2013",15,80,85
Port St. Willow,Holiday,"April 2, 2013",14,80,83
Low,The Invisible Way,"March 19, 2013",12,80,85
Fuck Buttons,Slow Focus,"July 23, 2013",30,80,84
Locrian,Return to Annihilation,"June 25, 2013",26,80,78
Huerco S.,Colonial Patterns,"September 24, 2013",39,80,0
Ty Segall,Sleeper,"August 20, 2013",34,79,79
Darkside,Psychic,"October 8, 2013",41,79,88
Omar Souleyman,Wenu Wenu,"October 22, 2013",43,79,75
Endless Boogie,Long Island,"February 19, 2013",8,79,0
Destruction Unit,Deep Trip,"August 20, 2013",34,79,0
Maxmillion Dunbar,House of Woo,"February 18, 2013",8,79,0
Oblivians,Desperation,"May 28, 2013",22,79,0
Special Request,Soul Music,"October 21, 2013",43,79,84
Jefferson Hamer,Child Ballads,"March 19, 2013",12,79,0
Frightened Rabbit,Pedestrian Verse,"February 5, 2013",6,79,81
The Dillinger Escape Plan,One of Us Is the Killer,"May 14, 2013",20,79,82
Yoko Ono Plastic Ono Band,Take Me to the Land of Hell,"September 24, 2013",39,79,87
Tomahawk,Oddfellows,"January 29, 2013",5,79,71
Four Tet,Beautiful Rewind,"October 15, 2013",42,79,78
The Uncluded,Hokey Fright,"May 7, 2013",19,79,85
Lapalux,Nostalchic,"March 19, 2013",12,79,82
Fuzz,Fuzz,"October 1, 2013",40,79,86
Jagwar Ma,Howlin',"August 13, 2013",33,79,83
Sarah Neufeld,Hero Brother,"August 20, 2013",34,79,78
Killswitch Engage,Disarm the Descent,"April 2, 2013",14,79,84
Amor de Días,The  House at Sea,"January 29, 2013",5,79,0
Shugo Tokumaru,In Focus?,"January 22, 2013",4,79,82
José James,No Beginning No End,"January 22, 2013",4,79,83
Drake,Nothing Was the Same,"September 24, 2013",39,79,76
Eleanor Friedberger,Personal Record,"June 4, 2013",23,79,83
Everything Everything,Arc,"January 14, 2013",3,79,83
Caitlin Rose,The Stand-In,"March 5, 2013",10,79,74
Lee Bannon,Alternate/Endings,"December 9, 2013",50,79,0
Yamantaka // Sonic Titan,Uzu,"October 29, 2013",44,79,0
I Am Kloot,Let It All In,"January 21, 2013",4,79,71
Rhye,Woman,"March 5, 2013",10,79,84
Los Campesinos!,No Blues,"October 29, 2013",44,79,86
Gary Numan,Splinter: Songs From a Broken Mind,"October 15, 2013",42,79,83
HAIM,Days Are Gone,"September 30, 2013",40,79,87
Haiku Salut,Tricolore,"April 16, 2013",16,79,0
The Necks,Open,"October 29, 2013",44,79,0
DJ Rashad,Double Cup,"October 22, 2013",43,79,75
Nancy Elizabeth,Dancing,"May 28, 2013",22,79,0
Julianna Barwick,Nepenthe,"August 20, 2013",34,79,81
Ben Harper,Get Up!,"January 29, 2013",5,79,78
Matmos,The Marriage of True Minds,"February 19, 2013",8,79,70
Rival Sons,Head Down,"March 19, 2013",12,79,81
Lorde,Pure Heroine,"September 30, 2013",40,79,89
Factory Floor,Factory Floor,"September 10, 2013",37,79,73
Waxahatchee,Cerulean Salt,"March 5, 2013",10,79,82
North Mississippi Allstars,World Boogie Is Coming,"September 3, 2013",36,79,0
Ghostpoet,Some Say I So I Say Light,"May 6, 2013",19,79,80
Richard Thompson,Electric,"February 5, 2013",6,79,79
Sky Ferreira,"Night Time, My Time","October 29, 2013",44,79,85
Bill Ryder-Jones,A  Bad Wind Blows in My Heart,"April 23, 2013",17,79,80
Jessy Lanza,Pull My Hair Back,"September 17, 2013",38,79,88
Kylesa,Ultraviolet,"May 28, 2013",22,78,76
MONEY,The Shadow of Heaven,"August 26, 2013",35,78,72
Josh Ritter,The Beast in Its Tracks,"March 5, 2013",10,78,79
FaltyDL,Hardcourage,"January 21, 2013",4,78,0
John Foxx and the Maths,Evidence,"February 25, 2013",9,78,0
Ghostface Killah,Twelve Reasons to Die,"April 16, 2013",16,78,85
Gary Allan,Set You Free,"January 22, 2013",4,78,73
Marnie Stern,The  Chronicles of Marnia,"March 19, 2013",12,78,84
Jessica Pratt,Jessica Pratt,"May 14, 2013",20,78,70
Okkervil River,The Silver Gymnasium,"September 3, 2013",36,78,84
Balance & Composure,The Things We Think We're Missing,"September 10, 2013",37,78,74
Shigeto,No Better Time Than Now,"August 20, 2013",34,78,76
Booker T. Jones,Sound the Alarm,"June 25, 2013",26,78,0
Throwing Muses,Purgatory/Paradise,"November 11, 2013",46,78,87
Wire,Change Becomes Us,"March 26, 2013",13,78,85
Califorina X,California X,"January 15, 2013",3,78,0
Autre Ne Veut,Anxiety,"February 26, 2013",9,78,83
Dan Friel,Total Folklore,"February 19, 2013",8,78,0
E.M.M.A.,Blue Gardens,"August 20, 2013",34,78,0
Unknown Mortal Orchestra,II,"February 5, 2013",6,78,81
Nick Cave & the Bad Seeds,Live from KCRW,"December 3, 2013",49,78,84
M.I.A.,Matangi,"November 5, 2013",45,78,85
Buke and Gase,General Dome,"January 29, 2013",5,78,71
Laurel Halo,Chance of Rain,"October 28, 2013",44,78,80
Camera Obscura,Desire Lines,"June 4, 2013",23,78,84
Dean Wareham,Emancipated Hearts,"October 15, 2013",42,78,0
Jonathan Wilson,Fanfare,"October 15, 2013",42,78,80
Blixa Bargeld,Still Smiling,"April 29, 2013",18,78,86
Fionn Regan,"The Bunkhouse, Vol. 1: Anchor Black Tattoo","January 28, 2013",5,78,0
Vondelpark,Seabed,"April 2, 2013",14,78,74
Bardo Pond,Peace on Venus,"October 29, 2013",44,78,0
Steve Earle & the Dukes (& Duchesses),The Low Highway,"April 16, 2013",16,78,79
Dustin Wong,Mediation of Ecstatic Energy,"September 17, 2013",38,78,0
Winston Yellen,Country Sleep,"February 5, 2013",6,78,79
R M Hubbert,Breaks & Bone,"September 30, 2013",40,78,0
Motörhead,Aftershock,"October 22, 2013",43,78,78
Braids,Flourish // Perish,"August 20, 2013",34,78,78
Raffertie,Sleep of Reason,"August 6, 2013",32,77,82
King Krule,6 Feet Beneath the Moon,"August 27, 2013",35,77,85
Hyetal,Modern Worship,"June 4, 2013",23,77,0
The Flaming Lips,The  Terror,"April 16, 2013",16,77,82
Robyn Hitchcock,Love from London,"March 5, 2013",10,77,85
Cate Le Bon,Mug Museum,"November 12, 2013",46,77,88
Crime & the City Solution,American Twilight,"March 26, 2013",13,77,0
Mark Knopfler,Privateering,"September 10, 2013",37,77,85
Steven Wilson,The Raven That Refused to Sing and Other Stories,"February 26, 2013",9,77,89
Sam Phillips,Push Any Button,"August 13, 2013",33,77,74
The Jim Jones Revue,The Savage Heart,"July 23, 2013",30,77,0
Aoife O'Donovan,Fossils,"June 11, 2013",24,77,0
Dawn McCarthy,What the Brothers Sang,"February 19, 2013",8,77,0
Kronos Quartet,Bryce Dessner: Aheym,"November 5, 2013",45,77,0
Wooden Wand,Blood Oaths of the New Blues,"January 8, 2013",2,77,66
The Thing,Boot!,"November 19, 2013",47,77,0
Helado Negro,Invisible Life,"March 5, 2013",10,77,0
Yvette,Process,"October 29, 2013",44,77,0
The Staves,Dead & Born & Grown,"March 19, 2013",12,77,76
Anna von Hausswolff,Ceremony,"July 9, 2013",28,77,83
Dropkick Murphys,Signed and Sealed in Blood,"January 8, 2013",2,77,78
Cave,Threace,"October 15, 2013",42,77,0
Volcano Choir,Repave,"September 3, 2013",36,77,87
The Dodos,Carrier,"August 27, 2013",35,77,82
The Stranger,Watching Dead Empires in Decay,"October 29, 2013",44,77,0
Medicine,To the Happy Few,"August 6, 2013",32,77,76
7L,Czarface,"February 19, 2013",8,77,82
Mogwai,Les Revenants [OST],"February 26, 2013",9,77,83
Overseas,Overseas,"June 11, 2013",24,77,0
Howe Gelb,The Coincidentalist,"November 5, 2013",45,77,0
Nine Inch Nails,Hesitation Marks,"September 3, 2013",36,77,83
Paul McCartney,New,"October 15, 2013",42,77,85
Local Natives,Hummingbird,"January 29, 2013",5,77,85
Kevin Devine,Bulldozer,"October 15, 2013",42,77,0
Beastmilk,Climax,"December 10, 2013",50,77,0
Heatsick,Re-Engineering,"November 26, 2013",48,77,0
Mark Mulcahy,"Dear Mark J. Mulcahy, I Love You","June 17, 2013",25,77,0
Doldrums,Lesser Evil,"February 26, 2013",9,77,84
The Black Twig Pickers,Rough Carpenters,"February 19, 2013",8,77,0
Majical Cloudz,Impersonator,"May 21, 2013",21,77,82
Ryan Hemsworth,Guilt Trips,"October 22, 2013",43,77,85
Edwyn Collins,Understated,"March 25, 2013",13,77,0
Elvis Costello & the Roots,Wise Up Ghost and Other Songs,"September 17, 2013",38,77,84
Brad Paisley,Wheelhouse,"April 9, 2013",15,77,64
Brazos,Saltwater,"May 28, 2013",22,77,0
Hunx & His Punx,Street Punk,"July 23, 2013",30,77,0
RP Boo,Legacy,"May 28, 2013",22,77,0
Skeletonwitch,Serpents Unleashed,"October 29, 2013",44,77,0
Prurient,Through the Window,"March 19, 2013",12,77,72
Out Cold,Invasion of Love,"September 2, 2013",36,77,0
Hookworms,Pearl Mystic,"April 2, 2013",14,77,84
Weekend,Jinx,"July 23, 2013",30,77,87
Mick Turner,Don't Tell the Driver,"November 19, 2013",47,77,0
Robert Pollard,Honey Locust Honky Tonk,"July 9, 2013",28,77,0
Primal Scream,More Light,"June 18, 2013",25,77,84
Purling Hiss,Water on Mars,"March 19, 2013",12,77,0
Matias Aguayo,The Visitor,"June 25, 2013",26,76,0
Death Grips,No Love Deep Web,"November 19, 2013",47,76,86
The Handsome Family,Wilderness,"May 14, 2013",20,76,0
Mazzy Star,Seasons of Your Day,"September 24, 2013",39,76,83
Mudhoney,Vanishing Point,"April 2, 2013",14,76,0
Drenge,Drenge,"August 19, 2013",34,76,88
Marques Toliver,Land of CanAan,"May 14, 2013",20,76,0
Orchestral Manoeuvres in the Dark,English Electric,"April 9, 2013",15,76,83
Mystical Weapons,Mystical Weapons,"January 15, 2013",3,76,0
Baths,Obsidian,"May 28, 2013",22,76,78
Portugal. The Man,Evil Friends,"June 4, 2013",23,76,85
Suuns,Images du Futur,"March 5, 2013",10,76,80
Chelsea Light Moving,Chelsea Light Moving,"March 5, 2013",10,76,77
Charlie Boyer & The Voyeurs,Clarietta,"May 27, 2013",22,76,0
The Sadies,Internal Sounds,"October 1, 2013",40,76,68
Pinkunoizu,The Drop,"August 5, 2013",32,76,0
Simone Dinnerstein,Night,"March 19, 2013",12,76,0
Boz Scaggs,Memphis,"March 5, 2013",10,76,0
Austra,Olympia,"June 18, 2013",25,76,81
Tedeschi Trucks Band,Made Up Mind,"August 20, 2013",34,76,79
No Joy,Wait to Pleasure,"April 23, 2013",17,76,73
The Besnard Lakes,"Until in Excess, Imperceptible UFO","April 2, 2013",14,76,80
The Men,New Moon,"March 5, 2013",10,76,85
Mount Moriah,Miracle Temple,"February 26, 2013",9,76,0
Van Dyke Parks,Songs Cycled,"July 23, 2013",30,76,0
Girls Names,The New Life,"March 12, 2013",11,76,78
Mazes,Ores & Minerals,"February 12, 2013",7,76,0
Samantha Crain,Kid Face,"February 19, 2013",8,76,0
Luke Haines,Rock and Roll Animals,"July 29, 2013",31,76,0
Bell X1,Chop Chop,"July 9, 2013",28,76,83
Pere Ubu,Lady from Shanghai,"January 8, 2013",2,76,61
Frank Turner,Tape Deck Heart,"April 23, 2013",17,76,77
Iron & Wine,Ghost on Ghost,"April 16, 2013",16,76,77
The Chills,Somewhere Beautiful [Live],"October 15, 2013",42,76,0
Sallie Ford & the Sound Outside,Untamed Beast,"February 19, 2013",8,76,0
Kelley Stoltz,Double Exposure,"September 24, 2013",39,76,0
The Duckworth Lewis Method,Sticky Wickets,"July 1, 2013",27,76,80
Portal,Vexovoid,"February 19, 2013",8,76,0
Young Galaxy,Ultramarine,"April 23, 2013",17,76,78
Foals,Holy Fire,"February 12, 2013",7,76,81
Jimmy LaValle,Perils from the Sea,"April 30, 2013",18,76,85
Thalia Zedek,Via,"March 19, 2013",12,76,0
Son Volt,Honky Tonk,"March 5, 2013",10,76,0
Eels,"Wonderful, Glorious","February 5, 2013",6,76,76
Grumbling Fur,Glynnaestra,"July 23, 2013",30,76,0
The Stepkids,Troubadour,"September 10, 2013",37,76,0
Various Artists,"Son of Rogues Gallery: Pirate Ballads, Sea Songs & Chanteys","February 19, 2013",8,76,0
Atoms for Peace,Amok,"February 26, 2013",9,76,83
Charli XCX,True Romance,"April 16, 2013",16,76,86
Au Revoir Simone,Move in Spectrums,"September 24, 2013",39,76,76
Kwes.,ilp.,"October 15, 2013",42,76,73
Broadcast,Berberian Sound Studio,"January 8, 2013",2,75,82
Kevin Gates,Stranger Than Fiction,"July 16, 2013",29,75,0
Fiction,The Big Other,"March 5, 2013",10,75,0
The Bronx,The  Bronx (IV),"February 5, 2013",6,75,78
CocoRosie,Tales of a Grass Widow,"May 28, 2013",22,75,83
The Baptist Generals,Jackleg Devotional to the Heart,"May 21, 2013",21,75,0
Pure Bathing Culture,Moon Tides,"August 20, 2013",34,75,88
Various Artists,"Red, Hot + Fela","October 8, 2013",41,75,0
Euros Childs,Situation Comedy,"October 21, 2013",43,75,0
µ-Ziq,Chewed Corners,"July 9, 2013",28,75,63
Radar Bros.,Eight,"January 29, 2013",5,75,0
Fall Out Boy,Save Rock and Roll,"April 16, 2013",16,75,81
Blood Orange,Cupid Deluxe,"November 19, 2013",47,75,85
Bitchin Bajas,Bitchitronics,"July 16, 2013",29,75,0
Billy Bragg,Tooth & Nail,"March 19, 2013",12,75,0
Surf City,We Knew It Was Not Going to Be Like This,"September 3, 2013",36,75,0
Hayden,Us Alone,"February 5, 2013",6,75,0
Maya Jane Coles,Comfort,"July 2, 2013",27,75,86
The Computers,"Love Triangles, Hate Squares","April 30, 2013",18,75,0
Simian Mobile Disco,Live,"April 16, 2013",16,75,80
Jacco Gardner,Cabinet of Curiosities,"February 12, 2013",7,75,87
Dirty Beaches,Drifters/Love Is the Devil,"May 21, 2013",21,75,83
Goldfrapp,Tales of Us,"September 10, 2013",37,75,88
Bonobo,The  North Borders,"April 2, 2013",14,75,77
Son Lux,Lanterns,"October 29, 2013",44,75,78
Black Joe Lewis,Electric Slave,"August 27, 2013",35,75,0
Ensemble Pearl,Ensemble Pearl,"March 19, 2013",12,75,0
Chris Stamey,Lovesick Blues,"February 5, 2013",6,75,0
The Pastels,Slow Summits,"May 28, 2013",22,75,0
Generationals,Heza,"April 2, 2013",14,75,85
Joanna Gruesome,Weird Sister,"September 10, 2013",37,75,0
Nadine Shah,Love Your Dum and Mad,"July 23, 2013",30,75,88
Death Grips,Government Plates,"November 13, 2013",46,75,73
Blank Realm,Go Easy,"May 14, 2013",20,75,0
Gov't Mule,Shout!,"September 24, 2013",39,75,0
A$AP Rocky,Long.Live.A$AP,"January 15, 2013",3,75,77
Body/Head,Coming Apart,"September 10, 2013",37,75,70
Kavinsky,Outrun,"February 26, 2013",9,75,84
Justin Timberlake,The 20/20 Experience,"March 19, 2013",12,75,86
Mantles,Long Enough to Leave,"June 18, 2013",25,75,0
Cass McCombs,Big Wheel and Others,"October 15, 2013",42,75,80
Gogol Bordello,Pura Vida Conspiracy,"July 23, 2013",30,75,83
Into It. Over It.,Intersections,"September 24, 2013",39,75,0
Yeah Yeah Yeahs,Mosquito,"April 16, 2013",16,75,67
Coheed and Cambria,The Afterman: Descension,"February 5, 2013",6,75,85
Aaron Neville,My True Story,"January 22, 2013",4,75,0
Peals,Walking Field,"May 14, 2013",20,75,0
Bad Religion,True North,"January 22, 2013",4,75,84
Jesu,Everyday I Get Closer to the Light from Which I Came,"September 23, 2013",39,75,0
Sean Nicholas Savage,Other Life,"May 28, 2013",22,75,0
Madeleine Peyroux,The Blue Room,"March 5, 2013",10,75,0
K-X-P,II,"February 11, 2013",7,75,0
Tegan and Sara,Heartthrob,"January 29, 2013",5,75,81
King Khan & the Shrines,Idle No More,"September 3, 2013",36,75,0
Junip,Junip,"April 23, 2013",17,75,79
Scout Niblett,It's Up to Emma,"May 21, 2013",21,75,0
Emmylou Harris,Old Yellow Moon,"February 26, 2013",9,75,0
Pelican,Forever Becoming,"October 15, 2013",42,74,78
Club 8,Above the City,"May 21, 2013",21,74,0
Zola Jesus,Versions,"August 20, 2013",34,74,78
Crystal Antlers,Nothing Is Real,"October 15, 2013",42,74,0
Jonwayne,Rap Album One,"October 29, 2013",44,74,0
Ron Sexsmith,Forever Endeavour,"February 5, 2013",6,74,0
White Hills,So You Are... So You'll Be,"August 20, 2013",34,74,0
Swearin',Surfing Strange,"November 5, 2013",45,74,80
AFI,Burials,"October 22, 2013",43,74,81
Benoît Pioulard,Hymnal,"March 5, 2013",10,74,0
Lemuria,The Distance Is So Big,"June 18, 2013",25,74,0
Vår,No One Dances Quite Like My Brothers,"May 14, 2013",20,74,0
Diane Coffee,My Friend Fish,"October 29, 2013",44,74,0
Agnes Obel,Aventine,"September 30, 2013",40,74,86
KT Tunstall,Invisible Empire // Crescent Moon,"August 6, 2013",32,74,89
Goldheart Assembly,Long Distance Song Effects,"July 1, 2013",27,74,0
Vieux Farka Touré,Mon Pays,"May 28, 2013",22,74,0
IO Echo,Ministry of Love,"April 2, 2013",14,74,0
Carrie Rodriguez,Give Me All You Got,"January 22, 2013",4,74,0
Goodie Mob,Age Against the Machine,"August 27, 2013",35,74,0
Ikonika,Aerotropolis,"July 29, 2013",31,74,0
Willis Earl Beal,Nobody Knows,"September 10, 2013",37,74,88
Deltron 3030,Event II,"September 30, 2013",40,74,74
The Heliocentrics,13 Degrees of Reality,"April 30, 2013",18,74,0
7 Days of Funk,7 Days of Funk,"December 10, 2013",50,74,76
Trivium,Vengeance Falls,"October 15, 2013",42,74,78
The History of Apple Pie,Out of View,"January 28, 2013",5,74,77
Dutch Uncles,"Out of Touch, In the Wild","April 2, 2013",14,74,75
Daughn Gibson,Me Moan,"July 9, 2013",28,74,69
Sheryl Crow,Feels Like Home,"September 10, 2013",37,74,76
The Blow,The  Blow,"October 1, 2013",40,74,0
Future Bible Heroes,Partygoing,"June 4, 2013",23,74,0
Cloud Control,Dream Cave,"September 17, 2013",38,74,83
John Vanderslice,Dagger Beach,"June 11, 2013",24,74,0
Joseph Arthur,The  Ballad of Boogie Christ,"June 11, 2013",24,74,0
The Child of Lov,The Child of Lov,"May 6, 2013",19,74,0
Jello Biafra & the Guantanamo School of Medicine,White People & the Damage Done,"April 2, 2013",14,74,0
Sonny & the Sunsets,Antenna to the Afterworld,"June 11, 2013",24,74,0
Moderat,II,"August 6, 2013",32,74,84
Serafina Steer,The Moths Are Real,"January 14, 2013",3,74,0
