artist,album,date,week_num,meta_score,user_score
Bob Mould,Patch the Sky,"March 25, 2016",12,83,74
Skepta,Konnichiwa,"May 6, 2016",18,83,78
Colin Stetson,Sorrow: Reimagining of Gorecki's 3rd Symphony,"April 8, 2016",14,83,78
Andy Shauf,The Party,"May 20, 2016",20,83,86
Whitney,Light Upon the Lake,"June 3, 2016",22,83,87
Kyle Dixon,"Stranger Things, Vol. 1 [Original Television Series Soundtrack]","August 12, 2016",32,83,83
King Gizzard & the Lizard Wizard,Nonagon Infinity,"April 29, 2016",17,83,88
Neko Case,case/lang/veirs,"June 17, 2016",24,83,79
YG,Still Brazy,"June 17, 2016",24,83,85
The Avalanches,Wildflower,"July 8, 2016",27,83,83
Damien Jurado,Visions of Us on the Land,"March 18, 2016",11,83,82
Lucinda Williams,The  Ghosts of Highway 20,"February 5, 2016",5,83,75
Freakwater,Scheherazade,"February 5, 2016",5,83,0
Emma Pollock,In Search of Harperfield,"February 26, 2016",8,83,70
Steve Gunn,Eyes on the Lines,"June 3, 2016",22,83,69
Adrian Younge,Something About April II,"January 22, 2016",3,83,77
Grant-Lee Philips,The Narrows,"March 18, 2016",11,83,52
Anohni,Hopelessness,"May 6, 2016",18,83,82
School of Seven Bells,SVIIB,"February 26, 2016",8,83,77
Greys,Outer Heaven,"April 22, 2016",16,83,64
King,We Are King,"February 5, 2016",5,83,79
Oren Ambarchi,Hubris,"October 28, 2016",43,83,0
Wadada Leo Smith,America's National Parks,"October 14, 2016",41,83,0
Flock of Dimes,"If You See Me, Say Yes","September 23, 2016",38,83,75
Nathan Bowles,Whole & Cloven,"September 2, 2016",35,83,0
The Rolling Stones,Blue and Lonesome,"December 2, 2016",48,82,74
Daniel Bachman,Daniel Bachman,"November 11, 2016",45,82,0
Future of the Left,The Peace & Truce of Future of the Left,"April 8, 2016",14,82,76
The Body,No One Deserves Happiness,"March 18, 2016",11,82,83
Blood Orange,Freetown Sound,"June 28, 2016",26,82,86
The Frightnrs,Nothing More to Say,"September 2, 2016",35,82,0
Tim Hecker,Love Streams,"April 8, 2016",14,82,81
Tindersticks,The Waiting Room,"January 22, 2016",3,82,75
Jessy Lanza,Oh No,"May 13, 2016",19,82,81
Hamilton Leithauser,I Had a Dream That You Were Mine,"September 23, 2016",38,82,83
nao,For All We Know,"July 29, 2016",30,82,84
Architects,All Our Gods Have Abandoned Us,"May 27, 2016",21,82,88
Agnes Obel,Citizen of Glass,"October 21, 2016",42,82,84
Andy Stott,Too Many Voices,"April 22, 2016",16,82,77
Alejandro Escovedo,Burn Something Beautiful,"October 28, 2016",43,82,0
Hi:Emotions,NOTU_URONLINEU,"October 14, 2016",41,82,0
Kaitlyn Aurelia Smith,Ears,"April 1, 2016",13,82,74
Romare,"Love Songs, Pt. 2","November 11, 2016",45,82,56
Xylouris White,Black Peak,"October 7, 2016",40,82,0
Shearwater,Jet Plane And Oxbow,"January 22, 2016",3,82,75
Shirley Collins,Lodestar,"November 4, 2016",44,82,58
The Radio Dept.,Running out of Love,"October 21, 2016",42,82,76
Parquet Courts,Human Performance,"April 8, 2016",14,82,81
Cat's Eyes,Treasure House,"June 3, 2016",22,82,66
Courtney Marie Andrews,Honest Life,"August 19, 2016",33,82,0
Roly Porter,Third Law,"January 22, 2016",3,82,73
Laura Mvula,The Dreaming Room,"June 17, 2016",24,82,85
"Bonnie ""Prince"" Billy",Epic Jammers and Fortunate Little Ditties,"March 18, 2016",11,82,0
Savages,Adore Life,"January 22, 2016",3,82,77
Shovels & Rope,Little Seeds,"October 7, 2016",40,82,63
Ed Harcourt,Furnaces,"August 19, 2016",33,82,74
Vijay Iyer,A Cosmic Rhythm with Each Stroke,"March 25, 2016",12,82,75
Lydia Loveless,Real,"August 19, 2016",33,82,68
Bonnie Raitt,Dig in Deep,"February 26, 2016",8,82,65
Weyes Blood,Front Row Seat to Earth,"October 21, 2016",42,82,83
The Goon Sax,Up to Anything,"March 18, 2016",11,82,85
The James Hunter Six,Hold On!,"February 5, 2016",5,82,64
PUP,The  Dream Is Over,"May 27, 2016",21,82,85
Eluvium,False Readings On,"September 2, 2016",35,81,75
C Duncan,The Midnight Sun,"October 14, 2016",41,81,76
Modern Baseball,Holy Ghost,"May 13, 2016",19,81,77
ScHoolboy Q,Blank Face LP,"July 8, 2016",27,81,84
Miranda Lambert,The Weight of These Wings,"November 18, 2016",46,81,76
Kero Kero Bonito,Bonito Generation,"October 21, 2016",42,81,85
Eric Bachmann,Eric Bachmann,"March 25, 2016",12,81,49
S U R V I V E,RR7349,"September 30, 2016",39,81,78
Gregory Porter,Take Me to the Alley,"May 6, 2016",18,81,59
Steve Hauschildt,Strands,"October 28, 2016",43,81,0
Motion Graphics,Motion Graphics,"August 26, 2016",34,81,0
Kaytranada,99.9%,"May 6, 2016",18,81,85
The Range,Potential,"March 25, 2016",12,81,77
Steve Mason,Meet the Humans,"February 26, 2016",8,81,75
Russian Circles,Guidance,"August 5, 2016",31,81,82
Bombino,Azel,"April 1, 2016",13,81,76
Kevin Gates,Islah,"January 29, 2016",4,81,82
Hiss Golden Messenger,Heart like a Levee,"October 7, 2016",40,81,78
Cass McCombs,Mangy Love,"August 26, 2016",34,81,76
William Tyler,Modern Country,"June 3, 2016",22,81,0
Underworld,"Barbara Barbara, We Face a Shining Future","March 18, 2016",11,81,75
Opeth,Sorceress,"September 30, 2016",39,81,76
Cory Hanson,The Unborn Capitalist From Limbo,"November 11, 2016",45,81,0
Julia Jacklin,Don't Let the Kids Win,"October 7, 2016",40,81,79
The Handsome Family,Unseen,"September 16, 2016",37,81,71
Twin Atlantic,GLA,"September 9, 2016",36,81,70
Thalia Zedek,Eve,"August 19, 2016",33,81,0
65daysofstatic,No Man's Sky: Music for an Infinite Universe [Original Video Game Soundtrack],"August 5, 2016",31,81,85
Deftones,Gore,"April 8, 2016",14,81,80
The Coral,Distance Inbetween,"March 4, 2016",9,81,75
Swans,The Glowing Man,"June 17, 2016",24,81,86
Richmond Fontaine,You Can't Go Back if There's Nothing To Go Back To,"March 18, 2016",11,81,74
Thee Oh Sees,A  Weird Exits,"August 12, 2016",32,81,79
Eleanor Friedberger,New View,"January 22, 2016",3,81,77
Explosions in the Sky,The  Wilderness,"April 1, 2016",13,80,81
Teleman,Brilliant Sanity,"April 8, 2016",14,80,82
Niki and the Dove,Everybody's Heart Is Broken Now,"April 22, 2016",16,80,80
Tanya Tagaq,Retribution,"October 21, 2016",42,80,74
El Perro del Mar,KoKoro,"September 16, 2016",37,80,68
Jameszoo,Fool,"May 13, 2016",19,80,76
Kristin Hersh,Wyatt at the Coyote Palace,"November 11, 2016",45,80,0
Heron Oblivion,Heron Oblivion,"March 4, 2016",9,80,70
Death Grips,Bottomless Pit,"May 6, 2016",18,80,86
Junior Boys,Big Black Coat,"February 5, 2016",5,80,78
Charles Bradley,Changes,"April 1, 2016",13,80,81
D.D. Dumbo,Utopia Defeated,"October 14, 2016",41,80,79
Swet Shop Boys,Cashmere,"October 14, 2016",41,80,82
Ray LaMontagne,Ouroboros,"March 4, 2016",9,80,78
Beach Slang,A Loud Bash of Teenage Feelings,"September 23, 2016",38,80,71
Scott Walker,The Childhood of a Leader [OST],"August 19, 2016",33,80,0
Butch Walker,Stay Gold,"August 26, 2016",34,80,0
Hieroglyphic Being,The Disco's of Imhotep,"August 5, 2016",31,80,0
Isaiah Rashad,The Sun's Tirade,"September 2, 2016",35,80,83
Flatbush Zombies,3001: A Laced Odyssey,"March 11, 2016",10,80,79
AURORA,All My Demons Greeting Me as a Friend,"March 11, 2016",10,80,88
Harvey Mandel,Snake Pit,"November 18, 2016",46,80,0
Ian Hunter,Fingers Crossed,"September 16, 2016",37,80,70
Cymbals Eat Guitars,Pretty Years,"September 16, 2016",37,80,76
Waco Brothers,Going Down in History,"February 26, 2016",8,80,0
Suede,Night Thoughts,"January 22, 2016",3,80,81
Dinosaur Jr.,Give a Glimpse of What Yer Not,"August 5, 2016",31,80,81
Amber Arcades,Fading Lines,"June 3, 2016",22,80,83
NxWorries,Yes Lawd!,"October 21, 2016",42,80,83
Syd Arthur,Apricity,"October 21, 2016",42,80,68
Lisa Hannigan,At Swim,"August 19, 2016",33,80,86
Thao & the Get Down Stay Down,A Man Alive,"March 4, 2016",9,80,79
Black Tusk,Pillars of Ash,"January 29, 2016",4,80,73
Ryley Walker,Golden Sings That Have Been Sung,"August 19, 2016",33,80,68
D.R.A.M.,Big Baby D.R.A.M.,"October 21, 2016",42,80,78
Ben Watt,Fever Dream,"April 8, 2016",14,80,85
Jay Daniel,Broken Knowz,"November 25, 2016",47,80,0
Glenn Jones,Fleeting,"March 18, 2016",11,79,0
Forma,Physicalist,"September 23, 2016",38,79,0
patten,Psi,"September 16, 2016",37,79,0
Brian Eno,The Ship,"April 29, 2016",17,79,77
Deerhoof,The Magic,"June 24, 2016",25,79,78
Shura,Nothing's Real,"July 8, 2016",27,79,85
Brood Ma,Daze,"February 19, 2016",7,79,0
Martha,Blisters in the Pit of My Heart,"July 1, 2016",26,79,0
PJ Harvey,The Hope Six Demolition Project,"April 15, 2016",15,79,66
Laura Gibson,Empire Builder,"April 1, 2016",13,79,87
Joyce Manor,Cody,"October 7, 2016",40,79,73
Into It. Over It.,Standards,"March 11, 2016",10,79,73
King Creosote,Astronaut Meets Appleman,"September 2, 2016",35,79,0
Iggy Pop,Post Pop Depression,"March 18, 2016",11,79,79
Wilco,Schmilco,"September 9, 2016",36,79,78
Ash Koosha,I AKA I,"April 15, 2016",15,79,71
Sam Beam,Love Letter for Fire,"April 15, 2016",15,79,80
Meilyr Jones,2013,"March 18, 2016",11,79,62
Gold Panda,Good Luck and Do Your Best,"May 27, 2016",21,79,80
Lucy Dacus,No Burden,"April 1, 2016",13,79,80
Teenage Fanclub,Here,"September 9, 2016",36,79,78
Clark,The Last Panthers,"March 18, 2016",11,79,0
Against Me!,Shape Shift with Me,"September 16, 2016",37,79,74
Owen,The King of Whys,"July 29, 2016",30,79,0
Woods,City Sun Eater in the River of Light,"April 8, 2016",14,79,85
Thug Entrancer,Arcology,"March 4, 2016",9,79,0
Big Thief,Masterpiece,"May 27, 2016",21,79,86
The Monkees,Good Times!,"May 27, 2016",21,79,85
Mick Jenkins,The Healing Component,"September 23, 2016",38,79,75
Mothers,When You Walk a Long Distance You Are Tired,"February 26, 2016",8,79,80
Yak,Alas Salvation,"May 13, 2016",19,79,70
White Lung,Paradise,"May 6, 2016",18,79,78
Kaitlyn Aurelia Smith,"Frkwys, Vol. 13: Sunergy","September 16, 2016",37,79,0
Wussy,Forever Sounds,"March 4, 2016",9,79,63
Open Mike Eagle,Hella Personal Film Festival,"March 25, 2016",12,79,77
Hope Sandoval & the Warm Inventions,Until the Hunter,"November 4, 2016",44,79,81
Nicolas Jaar,Sirens,"September 30, 2016",39,79,80
Preoccupations,Preoccupations,"September 16, 2016",37,79,83
Field Music,Commontime,"February 5, 2016",5,79,85
La Femme,Mystère,"September 2, 2016",35,79,77
Max Graef,The Yard Work Simulator,"May 27, 2016",21,79,0
Carla dal Forno,You Know What It's Like,"October 28, 2016",43,79,0
Mark Pritchard,Under the Sun,"May 13, 2016",19,79,73
Sad13,Slugger,"November 11, 2016",45,79,68
LUH,Spiritual Songs For Lovers To Sing,"May 6, 2016",18,79,80
Gojira,Magma,"June 17, 2016",24,79,85
Kyle Craft,Dolls Of Highland,"April 29, 2016",17,79,76
Jóhann Jóhannsson,Orphée,"September 16, 2016",37,79,83
Elliott Smith,Heaven Adores You [Original Motion Picture Soundtrack],"February 5, 2016",5,79,0
The Orb,"COW / Chill Out, World!","October 14, 2016",41,78,0
Let's Eat Grandma,"I, Gemini","June 17, 2016",24,78,83
Tegan and Sara,Love You To Death,"June 3, 2016",22,78,83
Rokia Traoré,Né So,"February 12, 2016",6,78,0
Saul Williams,MartyrLoserKing,"January 29, 2016",4,78,76
Holy Fuck,Congrats,"May 27, 2016",21,78,86
Devin Townsend Project,Transcendence,"September 9, 2016",36,78,81
Okkervil River,Away,"September 9, 2016",36,78,83
Aoife O'Donovan,In the Magic Hour,"January 22, 2016",3,78,85
Jim James,Eternally Even,"November 4, 2016",44,78,80
The Field,The  Follower,"April 1, 2016",13,78,82
Cross Record,Wabi Sabi,"January 29, 2016",4,78,0
Wild Beasts,Boy King,"August 5, 2016",31,78,80
MONEY,Suicide Songs,"January 29, 2016",4,78,71
Katie Gately,Color,"October 14, 2016",41,78,86
Marching Church,Telling It Like It Is,"October 28, 2016",43,78,0
Bob Weir,Blue Mountain,"September 30, 2016",39,78,0
LVL UP,Return to Love,"September 23, 2016",38,78,75
Wire,Nocturnal Koreans,"April 22, 2016",16,78,66
Mudcrutch,2,"May 20, 2016",20,78,63
The Julie Ruin,Hit Reset,"July 8, 2016",27,78,83
Wolf People,Ruins,"November 11, 2016",45,78,0
Van der Graaf Generator,Do Not Disturb,"September 30, 2016",39,78,0
Jamie T,Trick,"September 2, 2016",35,78,79
Nonkeen,Oddments of the Gamble,"August 5, 2016",31,78,0
Nicolas Godin,Contrepoint,"April 22, 2016",16,78,0
Robert Pollard,Of Course You Are,"March 4, 2016",9,78,0
Turin Brakes,Lost Property,"January 29, 2016",4,78,0
Yorkston,Everything Sacred,"January 15, 2016",2,78,0
Brian Fallon,Painkillers,"March 11, 2016",10,78,83
Wye Oak,Tween,"August 5, 2016",31,78,78
James Blake,The Colour In Anything,"May 5, 2016",18,78,85
Jackmaster,DJ-Kicks,"July 8, 2016",27,78,0
Thrice,To Be Everywhere Is to Be Nowhere,"May 27, 2016",21,78,83
American Football,American Football (LP2),"October 21, 2016",42,78,77
Bat for Lashes,The Bride,"July 1, 2016",26,78,76
Raime,Tooth,"June 24, 2016",25,78,0
Devendra Banhart,Ape In Pink Marble,"September 23, 2016",38,78,69
"Eli ""Paperboy"" Reed",My Way Home,"June 10, 2016",23,78,0
American Wrestlers,Goodbye Terrible Youth,"November 4, 2016",44,78,0
Mount Moriah,How to Dance,"February 26, 2016",8,78,0
NOFX,First Ditch Effort,"October 7, 2016",40,78,73
Robert Glasper Experiment,ArtScience,"September 16, 2016",37,78,0
Frankie Cosmos,Next Thing,"April 1, 2016",13,78,86
Buddy Miller & Friends,Cayamo Sessions at Sea,"January 29, 2016",4,78,0
Róisín Murphy,Take Her Up to Monto,"July 8, 2016",27,77,82
The Jayhawks,Paging Mr. Proust,"April 29, 2016",17,77,81
Julianna Barwick,Will,"May 6, 2016",18,77,76
Bob Dylan,Fallen Angels,"May 20, 2016",20,77,72
Childish Gambino,"""Awaken, My Love!""","December 2, 2016",48,77,85
Ty Segall,Emotional Mugger,"January 22, 2016",3,77,80
E,E,"November 11, 2016",45,77,0
Pretenders,Alone,"October 21, 2016",42,77,77
Pinkshinyultrablast,Grandfeathered,"February 26, 2016",8,77,76
James Vincent McMorrow,We Move,"September 2, 2016",35,77,76
Margaret Glaspy,Emotions and Math,"June 17, 2016",24,77,0
Haley Bonar,Impossible Dream,"August 5, 2016",31,77,70
Ryuichi Sakamoto,The Revenant [Original Motion Picture Soundtrack],"January 15, 2016",2,77,79
So Pitted,Neo,"February 19, 2016",7,77,0
Emmy the Great,Second Love,"March 11, 2016",10,77,87
Loscil,Monument Builders,"November 11, 2016",45,77,0
David Crosby,Lighthouse,"October 21, 2016",42,77,0
Luke Haines,Smash the System,"October 7, 2016",40,77,0
Little Scream,Cult Following,"May 6, 2016",18,77,0
Josephine Foster,No More Lamps in the Morning,"February 5, 2016",5,77,0
Africaine 808,Basar,"February 19, 2016",7,77,0
Bibio,A Mineral Love,"April 1, 2016",13,77,74
Katie Dey,Flood Network,"August 12, 2016",32,77,75
Andrew Bird,Are You Serious,"April 1, 2016",13,77,76
Drugdealer,The End of Comedy,"September 9, 2016",36,77,0
Konono No. 1,Konono No.1 Meets Batida,"April 29, 2016",17,77,0
Allen Toussaint,American Tunes,"June 10, 2016",23,77,0
De La Soul,And the Anonymous Nobody,"August 26, 2016",34,77,76
Cavern of Anti-Matter,Void Beats/Invocation Trex,"February 19, 2016",7,77,80
Norah Jones,Day Breaks,"October 7, 2016",40,77,84
Grumbling Fur,FurFour,"September 16, 2016",37,77,0
Moderat,III,"April 1, 2016",13,77,75
Mykki Blanco,Mykki,"September 16, 2016",37,77,69
Mogwai,Atomic,"June 17, 2016",24,77,77
Mick Harvey,Delirium Tremens,"June 24, 2016",25,77,0
Beyond the Wizards Sleeve,The Soft Bounce,"July 1, 2016",26,77,83
BadBadNotGood,IV,"July 8, 2016",27,77,84
Jan St. Werner,Felder,"April 1, 2016",13,77,0
The Amazing,Ambulance,"July 22, 2016",29,77,0
Dawn Richard,Redemption,"November 18, 2016",46,77,83
Aaron Neville,Apache,"July 15, 2016",28,77,0
Marlon Williams,Marlon Williams,"February 19, 2016",7,77,0
Peter Astor,Spilt Milk,"February 12, 2016",6,76,0
Clams Casino,32 Levels,"July 15, 2016",28,76,72
Venetian Snares,Traditional Synthesizer Music,"February 19, 2016",7,76,77
Nisennenmondai,#N/A,"April 1, 2016",13,76,0
Mutual Benefit,Skip a Sinking Stone,"May 20, 2016",20,76,0
Dexys,Let The Record Show: Dexys Do Irish And Country Soul,"June 3, 2016",22,76,0
Kate Jackson,British Road Movies,"May 27, 2016",21,76,0
Quilt,Plaza,"February 26, 2016",8,76,0
Morgan Delt,Phase Zero,"August 26, 2016",34,76,0
John Cale,M:FANS,"January 22, 2016",3,76,76
Wrekmeister Harmonies,Light Falls,"September 16, 2016",37,76,0
Islands,Should I Remain Here at Sea?,"May 13, 2016",19,76,84
Chris Forsyth & the Solar Motel Band,The Rarity of Experience,"March 4, 2016",9,76,0
Lake Street Dive,Side Pony,"February 19, 2016",7,76,80
Martha Wainwright,Goodnight City,"November 11, 2016",45,76,0
Marissa Nadler,Strangers,"May 20, 2016",20,76,81
Mourn,"Ha, Ha, He.","June 3, 2016",22,76,83
Various Artists,Lazarus [Original Cast Recording],"October 21, 2016",42,76,0
Mica Levi,Remain Calm,"November 25, 2016",47,76,0
The Wytches,All Your Happy Life,"September 30, 2016",39,76,66
PAWS,No Grace,"June 17, 2016",24,76,0
Alicia Keys,Here,"November 4, 2016",44,76,85
Exploded View,Exploded View,"August 19, 2016",33,76,80
Matmos,Ultimate Care II,"February 19, 2016",7,76,76
Mavis Staples,Livin' on a High Note,"February 19, 2016",7,76,65
Boris,Gensho,"March 18, 2016",11,76,0
Jimmy Eat World,Integrity Blues,"October 21, 2016",42,76,76
Ariana Grande,Dangerous Woman,"May 20, 2016",20,76,84
clipping.,Splendor & Misery,"September 9, 2016",36,76,81
Lemon Twigs,Do Hollywood,"October 14, 2016",41,76,81
Conor Oberst,Ruminations,"October 14, 2016",41,76,84
Tacocat,Lost Time,"April 1, 2016",13,76,0
John Legend,Darkness and Light,"December 2, 2016",48,76,67
Peter Wolf,A Cure for Loneliness,"April 8, 2016",14,76,0
Baauer,Aa,"March 18, 2016",11,76,75
Big Ups,Before A Million Universes,"March 4, 2016",9,76,76
Honeyblood,Babes Never Die,"October 28, 2016",43,76,0
Alex Cameron,Jumping the Shark,"August 19, 2016",33,76,85
Prins Thomas,Principe del Norte,"February 19, 2016",7,76,0
Pet Shop Boys,Super,"April 1, 2016",13,75,76
Flume,Skin,"May 27, 2016",21,75,84
Black Mountain,IV,"April 1, 2016",13,75,81
Basement,Promise Everything,"January 29, 2016",4,75,70
M. Craft,Blood Moon,"June 17, 2016",24,75,0
Rangda,The Heretic's Bargain,"February 19, 2016",7,75,0
TEEN,Love Yes,"February 19, 2016",7,75,75
Kanye West,The Life Of Pablo,"February 13, 2016",6,75,77
Thomas Cohen,Bloom Forever,"May 6, 2016",18,75,0
Susanna,Triangle,"April 22, 2016",16,75,0
Jherek Bischoff,Cistern,"July 15, 2016",28,75,0
Carrie Rodriguez,Lola,"February 19, 2016",7,75,0
Josienne Clarke & Ben Walker,Overnight,"October 14, 2016",41,75,0
Minor Victories,Minor Victories,"June 3, 2016",22,75,73
Descendents,Hypercaffium Spazzinate,"July 29, 2016",30,75,79
Christian Fennesz,It's Hard for Me to Say I'm Sorry,"June 24, 2016",25,75,80
Rae Sremmurd,SremmLife 2,"August 12, 2016",32,75,70
Billie Marten,Writing of Blues & Yellows,"September 23, 2016",38,75,80
Shonen Knife,Adventure,"April 1, 2016",13,75,0
Aidan Knight,Each Other,"January 22, 2016",3,75,0
J. Cole,4 Your Eyez Only,"December 9, 2016",49,75,75
Garbage,Strange Little Birds,"June 10, 2016",23,75,80
The 1975,"I Like It When You Sleep, For You Are So Beautiful Yet So Unaware of It","February 26, 2016",8,75,82
Illum Sphere,Glass,"November 11, 2016",45,75,0
The So So Glos,Kamikaze,"May 20, 2016",20,75,0
Local Natives,Sunlit Youth,"September 9, 2016",36,75,83
Cate Le Bon,Crab Day,"April 15, 2016",15,75,80
Porches,Pool,"February 5, 2016",5,75,78
How to Dress Well,Care,"September 23, 2016",38,75,78
Cool Ghouls,Animal Races,"August 12, 2016",32,75,0
Billy Bragg,Shine a Light: Field Recordings from the Great American Railroad,"September 23, 2016",38,75,0
The Album Leaf,Between Waves,"August 26, 2016",34,75,0
Kowton,Utility,"April 15, 2016",15,75,0
Nonkeen,The Gamble,"February 5, 2016",5,75,85
M. Ward,More Rain,"March 4, 2016",9,75,67
Jesu,Jesu/Sun Kil Moon,"January 22, 2016",3,75,77
Goat,Requiem,"October 7, 2016",40,75,66
Yann Tiersen,Eusa,"September 30, 2016",39,75,83
Deap Vally,Femejism,"September 16, 2016",37,74,0
Warpaint,Heads Up,"September 23, 2016",38,74,75
DIANA,Familiar Touch,"November 18, 2016",46,74,0
Kikagaku Moyo,House in the Tall Grass,"May 13, 2016",19,74,83
Yoko Ono,"Yes, I'm a Witch Too","February 19, 2016",7,74,66
The Invisible,Patience,"June 10, 2016",23,74,0
Sumac,What One Becomes,"June 10, 2016",23,74,0
The Divine Comedy,Foreverland,"September 2, 2016",35,74,76
Odonis Odonis,Post Plague,"June 17, 2016",24,74,0
Viola Beach,Viola Beach,"July 29, 2016",30,74,77
John Paul White,Beulah,"August 19, 2016",33,74,88
Yello,Toy,"September 30, 2016",39,74,73
Sarah Jarosz,Undercurrent,"June 17, 2016",24,74,83
Qluster,Echtzeit,"March 4, 2016",9,74,0
Wild Nothing,Life of Pause,"February 19, 2016",7,74,78
Big Business,Command Your Weather,"July 8, 2016",27,74,0
A$AP Ferg,Always Strive and Prosper,"April 22, 2016",16,74,73
White Denim,Stiff,"March 25, 2016",12,74,80
Mayer Hawthorne,Man About Town,"April 8, 2016",14,74,72
Bayonne,Primitives,"March 25, 2016",12,74,0
Nzca/Lines,Infinite Summer,"January 22, 2016",3,74,0
Dylan LeBlanc,Cautionary Tale,"January 15, 2016",2,74,0
Matt Berry,The Small Hours,"September 16, 2016",37,74,0
Alter Bridge,The Last Hero,"October 7, 2016",40,74,79
Fudge,Lady Parts,"September 9, 2016",36,74,0
The Parrots,Los Niños Sin Miedo,"August 26, 2016",34,74,0
Corinne Bailey Rae,The  Heart Speaks in Whispers,"May 13, 2016",19,74,78
Daughter,Not to Disappear,"January 15, 2016",2,74,79
Babymetal,Metal Resistance,"April 1, 2016",13,74,85
Avenged Sevenfold,The Stage,"October 28, 2016",43,74,86
Tim Burgess,"Same Language, Different Worlds","September 9, 2016",36,74,0
Cheap Trick,"Bang, Zoom, Crazy... Hello","April 1, 2016",13,74,73
Factory Floor,25 25,"August 19, 2016",33,74,0
Frank Ocean,Endless,"August 19, 2016",33,74,85
The Gotobeds,Blood//Sugar//Secs//Traffic,"June 10, 2016",23,74,0
Nap Eyes,Thought Rock Fish Scale,"February 5, 2016",5,74,68
Tove Lo,Lady Wood,"October 28, 2016",43,74,88
Mmoths,Luneworks,"March 11, 2016",10,74,77
Hooton Tennis Club,Big Box of Chocolates,"October 21, 2016",42,74,76
Afro-Haitian Experimental Orchestra,Afro-Haitian Experimental Orchestra,"July 22, 2016",29,74,0
Van Morrison,Keep Me Singing,"September 30, 2016",39,74,85
The Black Queen,Fever Daydream,"February 12, 2016",6,74,81
The Thermals,We Disappear,"March 25, 2016",12,74,73
Usher,Hard II Love,"September 16, 2016",37,74,77
Hinds,Leave Me Alone,"January 8, 2016",1,74,76
Ultimate Painting,Dusk,"September 30, 2016",39,74,0
Metronomy,Summer 08,"July 1, 2016",26,74,75
GØGGS,GØGGS,"July 1, 2016",26,74,0
Twin Peaks,Down in Heaven,"May 13, 2016",19,74,69
The Dean Ween Group,The Deaner Album,"October 21, 2016",42,74,0
