artist,album,date,week_num,meta_score,user_score
Kelsey Lu,Blood,"April 19, 2019",16,81,84
Steve Lacy,Apollo XXI,"May 24, 2019",21,81,78
Stella Donnelly,Beware of the Dogs,"March 8, 2019",10,81,80
Trupa Trupa,Of the Sun,"September 13, 2019",37,81,0
"Gary Clark, Jr.",This Land,"February 22, 2019",8,81,77
Dawn,New Breed,"January 25, 2019",4,81,84
King Princess,Cheap Queen,"October 25, 2019",43,81,86
Vivian Girls,Memory,"September 20, 2019",38,81,78
Charly Bliss,Young Enough,"May 10, 2019",19,81,82
Faye Webster,Atlanta Millionaires Club,"May 24, 2019",21,81,75
AJ Tracey,AJ Tracey,"February 8, 2019",6,81,60
Nakhane,You Will Not Die,"February 22, 2019",8,81,85
Girl Band,The Talkies,"September 27, 2019",39,81,78
Hayden Thorpe,Diviner,"May 24, 2019",21,81,75
Tool,Fear Inoculum,"August 30, 2019",35,81,80
Boy Harsher,Careful,"February 1, 2019",5,81,76
"Tyler, The Creator",IGOR,"May 17, 2019",20,81,88
Megan Thee Stallion,Fever,"May 17, 2019",20,81,84
Floating Points,Late Night Tales,"March 29, 2019",13,81,0
William Basinski,On Time Out of Time,"March 8, 2019",10,81,62
Floating Points,Crush,"October 18, 2019",42,81,80
DIIV,Deceiver,"October 4, 2019",40,81,83
Nérija,Blume,"August 2, 2019",31,81,0
Wilco,Ode To Joy,"October 4, 2019",40,81,79
Sheer Mag,A Distant Call,"August 23, 2019",34,81,72
Kevin Morby,Oh My God,"April 26, 2019",17,81,74
Amyl and the Sniffers,Amyl and the Sniffers,"May 24, 2019",21,81,71
Bibio,Ribbons,"April 12, 2019",15,81,81
Drugdealer,Raw Honey,"April 19, 2019",16,81,76
Steve Mason,About the Light,"January 18, 2019",3,81,64
Fennesz,Agora,"March 29, 2019",13,81,75
Helado Negro,This Is How You Smile,"March 8, 2019",10,81,77
Sam Fender,Hypersonic Missiles,"September 13, 2019",37,81,81
Piroshka,Brickbat,"February 15, 2019",7,81,0
Giant Swan,Giant Swan,"November 8, 2019",45,81,0
The National,I Am Easy to Find,"May 17, 2019",20,81,84
Ezra Furman,Twelve Nudes,"August 30, 2019",35,80,81
Steve Earle & the Dukes,Guy,"March 29, 2019",13,80,0
Van Morrison,Three Chords and the Truth,"October 25, 2019",43,80,60
William Tyler,Goes West,"January 25, 2019",4,80,66
Teeth of the Sea,Wraith,"February 22, 2019",8,80,60
American Football,American Football (LP3),"March 22, 2019",12,80,80
Torche,Admission,"July 12, 2019",28,80,58
Show Me the Body,Dog Whistle,"March 29, 2019",13,80,75
Swervedriver,Future Ruins,"January 25, 2019",4,80,80
Flying Lotus,Flamagra,"May 24, 2019",21,80,79
Andrew Bird,My Finest Work Yet,"March 22, 2019",12,80,83
"Lee ""Scratch"" Perry",Rainford,"May 31, 2019",22,80,0
Crumb,Jinx,"June 14, 2019",24,80,83
Richard Hawley,Further,"May 31, 2019",22,80,0
Kim Gordon,No Home Record,"October 11, 2019",41,80,78
Self Esteem,Compliments Please,"March 1, 2019",9,80,88
James Blake,Assume Form,"January 18, 2019",3,80,82
White Denim,Side Effects,"March 29, 2019",13,80,60
Bon Iver,"I, I","August 30, 2019",35,80,79
Blanck Mass,Animated Violence Mild,"August 16, 2019",33,80,76
The Futureheads,Powers,"August 30, 2019",35,80,80
Trash Kit,Horizon,"July 5, 2019",27,80,54
Palehound,Black Friday,"June 7, 2019",23,80,73
Hatchie,Keepsake,"June 21, 2019",25,80,88
Charli XCX,Charli,"September 13, 2019",37,80,86
Gruff Rhys,Pang!,"September 13, 2019",37,80,0
Sleater-Kinney,The Center Won't Hold,"August 16, 2019",33,80,73
The Highwomen,The Highwomen,"September 6, 2019",36,80,78
Fat White Family,Serfs Up!,"April 19, 2019",16,80,81
Martha,Love Keeps Kicking,"April 5, 2019",14,80,0
Jambinai,ONDA,"June 7, 2019",23,80,78
Félicia Atkinson,The Flower and the Vessel,"July 5, 2019",27,80,0
Oh Sees,Face Stabber,"August 16, 2019",33,80,82
The Chemical Brothers,No Geography,"April 12, 2019",15,79,81
Earth,Full Upon Her Burning Lips,"May 24, 2019",21,79,82
Sturgill Simpson,Sound & Fury,"September 27, 2019",39,79,87
Omar Souleyman,Shlon,"November 22, 2019",47,79,0
Karen O,Lux Prima,"March 15, 2019",11,79,80
Steve Gunn,The Unseen In Between,"January 18, 2019",3,79,72
Kano,Hoodies All Summer,"August 30, 2019",35,79,81
Swindle,No More Normal,"January 25, 2019",4,79,0
Hannah Diamond,Reflections,"November 22, 2019",47,79,65
Rival Sons,Feral Roots,"January 25, 2019",4,79,83
Various Artists,Tiny Changes: A Celebration of Frightened Rabbit's The Midnight Organ Fight,"July 12, 2019",28,79,86
The Long Ryders,Psychedelic Country Soul,"February 15, 2019",7,79,0
Young Thug,So Much Fun,"August 16, 2019",33,79,79
Mount Eerie,Lost Wisdom pt. 2,"November 8, 2019",45,79,67
Tim Hecker,Anoyo,"May 10, 2019",19,79,76
SOAK,Grim Town,"April 26, 2019",17,79,70
Ty Segall,First Taste,"August 2, 2019",31,79,85
Neil Young & Crazy Horse,Colorado,"October 25, 2019",43,79,68
Mattiel,Satis Factory,"June 14, 2019",24,79,66
Craig Finn,I Need a New War,"April 26, 2019",17,79,82
Hayes Carll,What It Is,"February 15, 2019",7,79,75
Mavis Staples,Live in London,"February 8, 2019",6,79,0
You Tell Me,You Tell Me,"January 11, 2019",2,79,67
Cass McCombs,Tip Of The Sphere,"February 8, 2019",6,79,76
Chromatics,Closer to Grey,"October 2, 2019",40,79,81
Sarah Davachi,Pale Bloom,"June 21, 2019",25,79,0
Rustin Man,Drift Code,"February 1, 2019",5,79,70
Carly Rae Jepsen,Dedicated,"May 17, 2019",20,79,89
The Who,WHO,"December 6, 2019",49,79,75
Clinic,Wheeltappers and Shunters,"May 10, 2019",19,79,0
Tindersticks,No Treasure But Hope,"November 15, 2019",46,79,63
Devendra Banhart,Ma,"September 13, 2019",37,79,80
Pedro the Lion,Phoenix,"January 18, 2019",3,79,70
Taylor Swift,Lover,"August 23, 2019",34,79,85
Skepta,Ignorance Is Bliss,"May 31, 2019",22,79,82
Post Malone,Hollywood's Bleeding,"September 6, 2019",36,79,76
The New Pornographers,In the Morse Code of Brake Lights,"September 27, 2019",39,78,85
Sarah Louise,Nighttime Birds and Morning Stars,"January 25, 2019",4,78,0
Croatian Amor,Isa,"February 1, 2019",5,78,0
Rozi Plain,What a Boost,"April 5, 2019",14,78,77
Fionn Regan,Cala,"August 16, 2019",33,78,0
The Waterboys,Where the Action Is,"May 24, 2019",21,78,0
Pip Blom,Boat,"May 31, 2019",22,78,83
Ladytron,Ladytron,"February 15, 2019",7,78,77
The Cinematic Orchestra,To Believe,"March 15, 2019",11,78,78
Better Oblivion Community Center,Better Oblivion Community Center,"January 24, 2019",4,78,78
Mark Lanegan Band,Somebody's Knocking,"October 18, 2019",42,78,81
Sacred Paws,Run Around the Sun,"May 31, 2019",22,78,0
Metronomy,Metronomy Forever,"September 13, 2019",37,78,86
The Coathangers,The  Devil You Know,"March 8, 2019",10,78,0
Drahla,Useless Coordinates,"May 3, 2019",18,78,0
The S.L.P.,The S.L.P.,"August 30, 2019",35,78,81
Loscil,Equivalents,"August 16, 2019",33,78,0
Stealing Sheep,Big Wows,"April 19, 2019",16,78,85
Feels,Post Earth,"February 22, 2019",8,78,0
The Claypool Lennon Delirium,South of Reality,"February 22, 2019",8,78,80
Jimmy Eat World,Surviving,"October 18, 2019",42,78,80
Fruit Bats,Gold Past Life,"June 21, 2019",25,78,80
Foals,"Everything Not Saved Will Be Lost, Pt. 1","March 8, 2019",10,78,80
HTRK,Venus in Leo,"August 30, 2019",35,78,0
Angelo De Augustine,Tomb,"January 11, 2019",2,78,66
Sigrid,Sucker Punch,"March 8, 2019",10,78,86
Priests,The  Seduction of Kansas,"April 5, 2019",14,78,71
Amanda Palmer,There Will Be No Intermission,"March 8, 2019",10,78,81
TOY,Happy in the Hollow,"January 25, 2019",4,78,65
Hiss Golden Messenger,Terms of Surrender,"September 20, 2019",38,78,0
Gauche,A People's History of Gauche,"July 12, 2019",28,77,0
Black Pumas,Black Pumas,"June 21, 2019",25,77,79
The Mountain Goats,In League with Dragons,"April 26, 2019",17,77,80
Damien Jurado,In the Shape of a Storm,"April 12, 2019",15,77,69
Cochemea,All My Relations,"February 22, 2019",8,77,0
Moon Duo,Stars Are the Light,"September 27, 2019",39,77,71
The Divine Comedy,Office Politics,"June 7, 2019",23,77,83
Wand,Laughing Matter,"April 19, 2019",16,77,74
Lost Under Heaven,Love Hates What You Become,"January 18, 2019",3,77,63
Tropical Fuck Storm,Braindrops,"August 23, 2019",34,77,78
Pond,Tasmania,"March 1, 2019",9,77,78
Ex Hex,It's Real,"March 22, 2019",12,77,72
King Gizzard & the Lizard Wizard,Infest the Rats' Nest,"August 16, 2019",33,77,87
Willie Nelson,Ride Me Back Home,"June 21, 2019",25,77,68
Carla dal Forno,Look Up Sharp,"October 4, 2019",40,77,0
Desperate Journalist,In Search of the Miraculous,"February 22, 2019",8,77,73
Various Artists,"Desert Sessions, Vols. 11 & 12","October 25, 2019",43,77,82
AURORA,Step 2: A Different Kind of Human,"June 7, 2019",23,77,90
Lightning Bolt,Sonic Citadel,"October 11, 2019",41,77,87
White Reaper,You Deserve Love,"October 18, 2019",42,77,80
Royal Trux,White Stuff,"March 1, 2019",9,77,61
Orville Peck,Pony,"March 22, 2019",12,77,81
Chastity Belt,Chastity Belt,"September 20, 2019",38,77,0
Calexico,Years to Burn,"June 14, 2019",24,77,56
Omni,Networker,"November 1, 2019",44,77,65
EarthGang,Mirrorland,"September 6, 2019",36,77,79
Night Moves,Can You Really Find Me,"June 28, 2019",26,77,85
Anna Meredith,Fibs,"October 25, 2019",43,77,81
Beyoncé,The Lion King: The Gift,"July 19, 2019",29,77,88
Howe Gelb,Gathered,"March 8, 2019",10,77,0
Black Marble,Bigger Than Life,"October 25, 2019",43,77,0
The Cranberries,In the End,"April 26, 2019",17,77,81
Tiny Ruins,Olympic Girls,"February 1, 2019",5,77,64
James Yorkston,The Route To The Harmonium,"February 22, 2019",8,77,0
Beck,Hyperspace,"November 22, 2019",47,77,66
Foals,"Everything Not Saved Will Be Lost, Pt. 2","October 18, 2019",42,77,88
The Regrettes,How Do You Love?,"August 9, 2019",32,77,74
Sneaks,Highway Hypnosis,"January 25, 2019",4,77,66
Matmos,Plastic Anniversary,"March 15, 2019",11,76,67
Bodega,Shiny New Model,"October 11, 2019",41,76,0
Lukas Nelson & Promise of the Real,"Turn Off the News, Build a Garden","June 14, 2019",24,76,0
Lucy Rose,No Words Left,"March 22, 2019",12,76,74
Chrissie Hynde & the Valve Bone Woe Ensemble,Valve Bone Woe,"September 6, 2019",36,76,0
Buke and Gase,Scholars,"January 18, 2019",3,76,62
Bat for Lashes,Lost Girls,"September 6, 2019",36,76,80
Emily King,Scenery,"February 1, 2019",5,76,87
Tacocat,This Mess Is a Place,"May 3, 2019",18,76,0
Glen Hansard,This Wild Willing,"April 12, 2019",15,76,72
Banks,III,"July 12, 2019",28,76,84
Two Door Cinema Club,False Alarm,"June 21, 2019",25,76,76
A.A. Bondy,Enderness,"May 10, 2019",19,76,84
Joe Jackson,Fool,"January 18, 2019",3,76,73
Heather Woods Broderick,Invitation,"April 19, 2019",16,76,0
C Duncan,Health,"March 29, 2019",13,76,0
Sunn O))),Pyroclasts,"October 25, 2019",43,76,70
Vetiver,Up on High,"November 1, 2019",44,76,0
Rex Orange County,PONY,"October 25, 2019",43,76,79
Local Natives,Violet Street,"April 26, 2019",17,76,87
Malibu Ken,Malibu Ken,"January 18, 2019",3,76,81
Clairo,Immunity,"August 2, 2019",31,76,86
Stephen Malkmus,Groove Denied,"March 15, 2019",11,76,81
Frank Carter & the Rattlesnakes,End of Suffering,"May 3, 2019",18,76,72
Sebadoh,Act Surprised,"May 24, 2019",21,76,0
Battles,Juice B Crypts,"October 18, 2019",42,76,65
Pixx,Small Mercies,"June 7, 2019",23,76,72
Alex Lahey,The Best of Luck Club,"May 17, 2019",20,76,67
Du Blonde,Lung Bread for Daddy,"February 22, 2019",8,76,61
Yann Tiersen,ALL,"February 15, 2019",7,76,73
Frankie Cosmos,Close It Quietly,"September 6, 2019",36,76,77
Harry Styles,Fine Line,"December 13, 2019",50,76,87
Ibibio Sound Machine,Doko Mien,"March 22, 2019",12,76,0
Swans,Leaving Meaning.,"October 25, 2019",43,75,83
Africa Express,Egoli,"July 12, 2019",28,75,0
Xiu Xiu,Girl with Basket of Fruit,"February 8, 2019",6,75,77
The Tallest Man on Earth,I Love You. It's a Fever Dream,"April 19, 2019",16,75,79
Nils Lofgren,Blue With Lou,"April 26, 2019",17,75,0
Lloyd Cole,Guesswork,"July 26, 2019",30,75,0
Whitney,Forever Turned Around,"August 30, 2019",35,75,81
Injury Reserve,Injury Reserve,"May 17, 2019",20,75,80
Spielbergs,This Is Not the End,"February 1, 2019",5,75,73
Tegan and Sara,"Hey, I'm Just Like You","September 27, 2019",39,75,80
Titus Andronicus,An Obelisk,"June 21, 2019",25,75,76
The Menzingers,Hello Exile,"October 4, 2019",40,75,0
BROCKHAMPTON,Ginger,"August 23, 2019",34,75,79
White Fence,I Have to Feed Larry's Hawk,"January 25, 2019",4,75,53
Mark Ronson,Late Night Feelings,"June 21, 2019",25,75,79
The Hold Steady,Thrashing thru the Passion,"August 16, 2019",33,75,68
Josh Ritter,Fever Breaks,"April 26, 2019",17,75,65
Beirut,Gallipoli,"February 1, 2019",5,75,75
Cage the Elephant,Social Cues,"April 19, 2019",16,75,84
Ry X,Unfurl,"February 15, 2019",7,75,78
Sasami,Sasami,"March 8, 2019",10,75,73
Strand of Oaks,Eraserland,"March 22, 2019",12,75,75
Jade Bird,Jade Bird,"April 19, 2019",16,75,85
Mikal Cronin,Seeker,"October 25, 2019",43,75,76
Tycho,Weather,"July 12, 2019",28,75,46
Black Mountain,Destroyer,"May 24, 2019",21,75,79
Pavo Pavo,Mystery Hour,"January 25, 2019",4,75,54
Cherry Glazerr,Stuffed & Ready,"February 1, 2019",5,75,79
The Soft Cavalry,The Soft Cavalry,"July 5, 2019",27,75,81
Jack Peñate,After You,"December 6, 2019",49,75,82
Jordan Rakei,Origin,"June 14, 2019",24,75,77
The Flaming Lips,King's Mouth: Music and Songs,"July 19, 2019",29,74,78
Red River Dialect,Abundance Welcoming Ghosts,"September 27, 2019",39,74,0
Yak,Pursuit of Momentary Happiness,"February 8, 2019",6,74,75
Juliana Hatfield,Weird,"January 18, 2019",3,74,0
These New Puritans,Inside the Rose,"March 22, 2019",12,74,80
Free Nationals,Free Nationals,"December 13, 2019",50,74,68
Khruangbin,Hasta el Cielo,"July 12, 2019",28,74,0
Meat Puppets,Dusty Notes,"March 8, 2019",10,74,50
Liam Gallagher,Why Me? Why Not.,"September 20, 2019",38,74,86
BTS,Map of the Soul: Persona,"April 12, 2019",15,74,86
Alex Cameron,Miami Memory,"September 13, 2019",37,74,83
Alexander Tucker,Guild of the Asbestos Weaver,"August 23, 2019",34,74,0
DaBaby,KIRK,"September 27, 2019",39,74,67
FIDLAR,Almost Free,"January 25, 2019",4,74,72
The Specials,Encore,"February 1, 2019",5,74,73
Girlpool,What Chaos Is Imaginary,"February 1, 2019",5,74,69
The Black Keys,Let's Rock,"June 28, 2019",26,73,80
Rosie Lowe,Yu,"May 10, 2019",19,73,75
King Gizzard & the Lizard Wizard,Fishing for Fishies,"April 26, 2019",17,73,75
clipping.,There Existed an Addiction to Blood,"October 18, 2019",42,73,80
Apparat,LP5,"March 22, 2019",12,73,75
Blood Orange,Angel's Pulse [Mixtape],"July 12, 2019",28,73,81
Mercury Rev,Bobbie Gentry's the Delta Sweete Revisited,"February 8, 2019",6,73,68
Snoh Aalegra,"- Ugh, those feels again","August 16, 2019",33,73,84
Patrick Watson,Wave,"October 18, 2019",42,73,0
Lower Dens,The Competition,"September 6, 2019",36,73,73
Woman's Hour,Ephyra,"February 15, 2019",7,73,0
The Brian Jonestown Massacre,The Brian Jonestown Massacre,"March 15, 2019",11,73,70
Matthew Herbert Big Band,The State Between Us,"March 29, 2019",13,73,0
Starcrawler,Devour You,"October 11, 2019",41,73,83
Coldplay,Everyday Life,"November 22, 2019",47,73,83
Mike Krol,Power Chords,"January 25, 2019",4,73,58
Toro y Moi,Outer Peace,"January 18, 2019",3,72,76
Itasca,Spring,"November 1, 2019",44,72,0
The Drums,Brutalism,"April 5, 2019",14,72,64
Offset,Father Of 4,"February 22, 2019",8,72,69
Bastille,Doom Days,"June 14, 2019",24,72,83
Iggy Pop,Free,"September 6, 2019",36,72,75
Penelope Isles,Until the Tide Creeps In,"July 12, 2019",28,72,0
Guided by Voices,Sweating the Plague,"October 25, 2019",43,72,68
Snapped Ankles,Stunning Luxury,"March 1, 2019",9,72,70
Sheryl Crow,Threads,"August 30, 2019",35,72,56
Czarface,Czarface Meets Ghostface,"February 15, 2019",7,72,82
TEEN,Good Fruit,"March 1, 2019",9,71,0
Gang Starr,One of the Best Yet,"November 15, 2019",46,71,68
Maggie Rogers,Heard It in a Past Life,"January 18, 2019",3,71,83
Ceremony,In the Spirit World Now,"August 23, 2019",34,71,0
Angel-Ho,Death Becomes Her,"March 1, 2019",9,71,0
Camila Cabello,Romance,"December 6, 2019",49,71,87
P!nk,Hurts 2B Human,"April 26, 2019",17,71,76
Girl Ray,Girl,"November 22, 2019",47,71,0
Thurston Moore,Spirit Counsel,"September 20, 2019",38,71,43
Lust for Youth,Lust for Youth,"June 7, 2019",23,71,0
Föllakzoid,I,"August 2, 2019",31,71,0
Chance the Rapper,The Big Day,"July 26, 2019",30,71,38
Jeff Lynne's ELO,From Out of Nowhere,"November 1, 2019",44,70,83
HEALTH,Vol. 4 :: Slaves of Fear,"February 8, 2019",6,70,71
Twin Peaks,Lookout Low,"September 13, 2019",37,70,65
Loyle Carner,"Not Waving, But Drowning","April 19, 2019",16,70,84
Lil Peep,Everybody's Everything,"November 15, 2019",46,70,72
Panda Bear,Buoys,"February 8, 2019",6,70,61
Dido,Still on My Mind,"March 8, 2019",10,70,83
Of Monsters and Men,Fever Dream,"July 26, 2019",30,70,67
Friendly Fires,Inflorescent,"August 16, 2019",33,70,76
Francis Lung,Dream Is U,"August 2, 2019",31,70,0
Perry Farrell,Kind Heaven,"June 7, 2019",23,70,54
YG,4REAL 4REAL,"May 24, 2019",21,70,72
Madonna,Madame X,"June 14, 2019",24,70,87
Mndsgn,Snaxx,"June 14, 2019",24,70,0
Ride,This Is Not a Safe Place,"August 16, 2019",33,70,81
Kindness,Something Like a War,"September 6, 2019",36,70,74
Future,Future Hndrxx Presents: The WIZRD,"January 18, 2019",3,70,61
Pixies,Beneath the Eyrie,"September 13, 2019",37,70,75
Common,Let Love,"August 30, 2019",35,70,71
Allah-Las,Lahs,"October 11, 2019",41,70,78
Cosey Fanni Tutti,Tutti,"February 8, 2019",6,69,0
ScHoolboy Q,CrasH Talk,"April 26, 2019",17,69,69
The Darkness,Easter is Cancelled,"October 4, 2019",40,69,76
DJ Shadow,Our Pathetic Age,"November 15, 2019",46,69,83
Bleached,Don't You Think You've Had Enough?,"July 12, 2019",28,69,78
Efterklang,Altid Sammen,"September 20, 2019",38,69,72
Mac DeMarco,Here Comes the Cowboy,"May 10, 2019",19,69,64
Tallies,Tallies,"January 11, 2019",2,69,65
Doon Kanda,Labyrinth,"November 29, 2019",48,69,0
